"Gene Name"	"Accession-1"	"Left-End-Position"	"Right-End-Position"	"Product"	"Map to Escherichia coli CFT073"	"Accession-1"	"Accession-1"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11532"	"b2261"	2375000	2375962	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=O-SUCCINYLBENZOATE-COA-SYN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2804"	"b2261"	"b2261"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6759"	"b1448"	1518328	1518846	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6759-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1873"	"b1448"	"b1448"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8867"	"b4443"	2942696	2942900	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GCVB-RNA"	""	"b4443"	"b4443"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6336"	"b0609"	643407	643868		""	"b0609"	"b0609"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10366"	"b0758"	789983	791029	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GALACTURIDYLYLTRANS-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0834"	"b0758"	"b0758"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6210"	"b0358"	380069	380842	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6210-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0467"	"b0358"	"b0358"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12011"	"b2130"	2217400	2218557	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YEHY-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2660"	"b2130"	"b2130"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-16636"	"b4759"	1991748	1991814	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-388"	""	"b4759"	"b4759"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-9042"	"b4454"	3700136	3700199	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RDLD-RNA"	""	"b4454"	"b4454"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11552"	"b2713"	2837578	2838105	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11552-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3269"	"b2713"	"b2713"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7821"	"b4089"	4312101	4312991	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7821-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5095"	"b4089"	"b4089"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10471"	"b4558"	3994522	3994725	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2693"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4729"	"b4558"	"b4558"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7334"	"b2540"	2670908	2671228	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=HCAC-MONOMER"	""	"b2540"	"b2540"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10508"	"b0421"	440202	441101	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FPPSYN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0532"	"b0421"	"b0421"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12224"	"b3487"	3629535	3630602	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12224-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4287"	"b3487"	"b3487"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10677"	"b4699"	1409129	1409247	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-349"	""	"b4699"	"b4699"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8906"		2496194	2496629		""		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11556"	"b0008"	8238	9191	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TRANSALDOLB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0012"	"b0008"	"b0008"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11436"	"b4269"	4495190	4496209	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11436-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5370"	"b4269"	"b4269"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10751"	"b1124"	1182826	1183620	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=POTC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1399"	"b1124"	"b1124"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10847"	"b3482"	3619192	3623427	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10847-MONOMER"	""	"b3482"	"b3482"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8901"	"b4427"	1437121	1437229	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TKE8-RNA"	""	"b4427"	"b4427"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7306"	"b2489"	2610706	2611464	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-151"	""	"b2489"	"b2489"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=M004"	"b3386"	3514382	3515059	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RIBULP3EPIM-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4156"	"b3386"	"b3386"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7608"	"b3090"	3241193	3241744	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7608-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3848"	"b3090"	"b3090"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6712"	"b1391"	1455925	1456422	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6712-MONOMER"	""	"b1391"	"b1391"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11473"	"b3833"	4018855	4019610	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4782"	"b3833"	"b3833"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7187"	"b2293"	2411439	2412089	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7187-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2834"	"b2293"	"b2293"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10602"	"b4611"	3195097	3195240	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-332"	""	"b4611"	"b4611"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7353"	"b2596"	2736913	2737119		""	"b2596"	"b2596"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11797"	"b2464"	2578666	2579616	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TRANSALDOLA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2989"	"b2464"	"b2464"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6629"	"b1202"	1253085	1255952	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6629-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0426"	"b1202"	"b1202"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10388"	"b0810"	846460	847119	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLNP-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0895"	"b0810"	"b0810"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6126"	"b0251"	266110	266553	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6126-MONOMER"	""	"b0251"	"b0251"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8885"	"b4437"	2153646	2153781	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RYED-RNA"	""	"b4437"	"b4437"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12332"	"b0156"	176610	176954	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12332-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0191"	"b0156"	"b0156"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11427"	"b2935"	3079644	3081635	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TRANSKETOI-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2990"	"b2935"	"b2935"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10738"		297137	297304	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-378"	""		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6143"	"b0271"	286789	288399	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6143-MONOMER"	""	"b0271"	"b0271"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7423"	"b2747"	2871780	2872490	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7423-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3314"	"b2747"	"b2747"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10440"	"b4514"	736445	736699	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2662"	""	"b4514"	"b4514"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG31115"	"b1574"	1649382	1649434	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DICF-RNA"	""	"b1574"	"b1574"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6221"	"b0370"	389897	390115		""	"b0370"	"b0370"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12100"	"b2465"	2579636	2581639	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TRANSKETOII-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4759"	"b2465"	"b2465"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11851"	"b3886"	4076146	4077018	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11851-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4833"	"b3886"	"b3886"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10386"	"b0811"	847258	848004	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLNH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0896"	"b0811"	"b0811"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11293"	"b1209"	1262877	1263500	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11293-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1667"	"b1209"	"b1209"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8878"	"b4438"	2167114	2167200	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RYEE-RNA"	""	"b4438"	"b4438"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7303"	"b2486"	2606917	2608497	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-143"	""	"b2486"	"b2486"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11443"	"b2914"	3058666	3059325	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RIB5PISOMA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3495"	"b2914"	"b2914"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10412"	"b3500"	3646299	3647651	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLUTATHIONE-REDUCT-NADPH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4299"	"b3500"	"b3500"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12957"	"b2388"	2508461	2509426	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLUCOKIN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2927"	"b2388"	"b2388"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11369"	"b4039"	4252506	4253003	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=CHORPYRLY-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5009"	"b4039"	"b4039"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7499"	"b2880"	3020540	3021319	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7499-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3458"	"b2880"	"b2880"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7047"	"b1954"	2025227	2025313	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DSRA-RNA"	""	"b1954"	"b1954"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8900"	"b4743"	1409308	1409481	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4420"	""	"b4743"	"b4743"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10401"	"b2240"	2351016	2352374	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLPT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2781"	"b2240"	"b2240"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7024"	"b1874"	1958520	1959266	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7024-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2289"	"b1874"	"b1874"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11625"	"b0863"	902257	902988	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ARTI-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0996"	"b0863"	"b0863"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6527"	"b1018"	1082243	1083370	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6527-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1156"	"b1018"	"b1018"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8863"	"b4431"	1770372	1770476	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RPRA-RNA"	""	"b4431"	"b4431"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10396"	"b3927"	4117245	4118090	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLPF-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4879"	"b3927"	"b3927"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-9582"	"b4415"	607836	607988	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-1581"	""	"b4415"	"b4415"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12292"	"b3588"	3754973	3756511	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ALDDEHYDROGB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4408"	"b3588"	"b3588"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11324"	"b2907"	3052340	3053518	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=OCTAPRENYL-METHOXYPHENOL-OH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3489"	"b2907"	"b2907"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10705"		4058171	4058242	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-367"	""		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8913"	"b4447"	3194721	3194865	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=C0730-RNA"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0730"	"b4447"	"b4447"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7034"	"b1903"	1987444	1987782		""	"b1903"	"b1903"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10392"	"b2242"	2354265	2355524	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ANGLYC3PDEHYDROGSUBUNITB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2783"	"b2242"	"b2242"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12859"	"b1424"	1496856	1498511	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12859-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1849"	"b1424"	"b1424"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6248"	"b0448"	468871	470643	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MDLA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0565"	"b0448"	"b0448"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11744"	"b1494"	1572407	1575202	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11744-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1923"	"b1494"	"b1494"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10610"	"b4625"	4579835	4579911	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-334"	""	"b4625"	"b4625"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11748"	"b0132"	146968	147870	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11748-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0162"	"b0132"	"b0132"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11050"	"b3449"	3587370	3588113	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLYCPDIESTER-CYTO-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4238"	"b3449"	"b3449"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11261"	"b0851"	891184	891906	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11261-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0984"	"b0851"	"b0851"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12013"	"b2132"	2219692	2221989	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12013-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2663"	"b2132"	"b2132"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12437"	"b2260"	2373648	2375003	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=O-SUCCINYLBENZOATE-COA-LIG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2803"	"b2260"	"b2260"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10266"	"b3265"	3413864	3415021	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10266-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4031"	"b3265"	"b3265"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8886"	"b4446"	3056851	3056991	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RYGC-RNA"	""	"b4446"	"b4446"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6090"	"b0105"	114407	114514		""	"b0105"	"b0105"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10398"	"b3926"	4115714	4117222	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLYCEROL-KIN-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4878"	"b3926"	"b3926"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7853"	"b4190"	4416952	4417701	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7853-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5278"	"b4190"	"b4190"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11622"	"b0449"	470636	472417	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MDLB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0566"	"b0449"	"b0449"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7492"	"b2873"	3010028	3011413	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7492-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3451"	"b2873"	"b2873"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG31116"	"b4458"	4158285	4158394	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=OXYS-RNA"	""	"b4458"	"b4458"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7197"	"b2305"	2422649	2423539	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7197-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5420"	"b2305"	"b2305"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10393"	"b2243"	2355521	2356711	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ANGLYC3PDEHYDROGSUBUNITC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2784"	"b2243"	"b2243"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6993"	"b1809"	1893367	1893711	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6993-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2213"	"b1809"	"b1809"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11065"	"b1521"	1609229	1610680	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ALTRO-OXIDOREDUCT-MONOMER"	""	"b1521"	"b1521"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11081"	"b0029"	26277	27227	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11081-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0033"	"b0029"	"b0029"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6425"	"b0822"	859213	860028	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6425-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0907"	"b0822"	"b0822"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG30063"	"b4439"	2313084	2313176	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MICF-RNA"	""	"b4439"	"b4439"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8896"		238462	238586		"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0067"		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11904"	"b3945"	4137932	4139035	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLYCDEH-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4904"	"b3945"	"b3945"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-16688"	"b4723"	1051684	1051872	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4393"	""	"b4723"	"b4723"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10613"	"b0914"	966621	968369	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10613-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1054"	"b0914"	"b0914"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10702"		3354064	3354169	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=RNA0-364"	""		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8872"	"b4451"	3580927	3581016	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SRAI-RNA"	""	"b4451"	"b4451"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7934"	"b4584"	4568998	4569918	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7934-MONOMER"	""	"b4584"	"b4584"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10399"	"b2239"	2349935	2351011	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=GLYCPDIESTER-PERI-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2780"	"b2239"	"b2239"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12444"	"b1110"	1167599	1168138	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12444-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1383"	"b1110"	"b1110"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10817"	"b3748"	3933351	3933770	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10817-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4676"	"b3748"	"b3748"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11816"	"b2746"	2871301	2871780	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11816-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3313"	"b2746"	"b2746"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11548"	"b1653"	1729087	1733703	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11548-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2047"	"b1653"	"b1653"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8866"	"b4442"	2814802	2814873	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SRAD-RNA"	""	"b4442"	"b4442"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10394"	"b3426"	3562013	3563518	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=AERGLYC3PDEHYDROG-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4203"	"b3426"	"b3426"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11164"	"b3037"	3179744	3180415	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11164-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3783"	"b3037"	"b3037"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6462"	"b0879"	920347	922293	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MACB"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1016"	"b0879"	"b0879"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7756"	"b3439"	3578950	3579645	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7756-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4228"	"b3439"	"b3439"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-8914"	"b4452"	3664864	3664968	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=IS183-RNA"	""	"b4452"	"b4452"
